unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.1,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.15000000000000002,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.2,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.25,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.30000000000000004,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.35000000000000003,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.4,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.45,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.5,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.55,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.6000000000000001,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.65,0.9976190476190476,0.9904534606205251,0.9880952380952381,0.0023809523809523725,logistic_regression,val
0.7000000000000001,0.9976190476190476,0.9904534606205251,0.9880952380952381,0.0023809523809523725,logistic_regression,val
0.75,0.9928571428571429,0.9928057553956835,0.9857142857142858,0.0071428571428571175,logistic_regression,val
0.8,0.9904761904761905,0.9927884615384616,0.9833333333333333,0.00952380952380949,logistic_regression,val
0.8500000000000001,0.9904761904761905,0.9927884615384616,0.9833333333333333,0.00952380952380949,logistic_regression,val
0.9,0.9880952380952381,0.9927710843373494,0.9809523809523809,0.011904761904761862,logistic_regression,val
0.9500000000000001,0.9809523809523809,0.9975728155339806,0.9785714285714285,0.01904761904761909,logistic_regression,val
1.0,0.011904761904761904,1.0,0.011904761904761904,0.9880952380952381,logistic_regression,val
0.0,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.05,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.1,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.15000000000000002,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.2,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.25,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.30000000000000004,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.35000000000000003,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.4,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.45,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.5,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.55,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.6000000000000001,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.65,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.7000000000000001,1.0,0.9928571428571429,0.9928571428571429,0.0,logistic_regression,test
0.75,0.9976190476190476,0.9952267303102625,0.9928571428571429,0.0023809523809523725,logistic_regression,test
0.8,0.9904761904761905,0.9951923076923077,0.9857142857142858,0.00952380952380949,logistic_regression,test
0.8500000000000001,0.9904761904761905,0.9951923076923077,0.9857142857142858,0.00952380952380949,logistic_regression,test
0.9,0.9880952380952381,0.9951807228915662,0.9833333333333333,0.011904761904761862,logistic_regression,test
0.9500000000000001,0.9809523809523809,0.9975728155339806,0.9785714285714285,0.01904761904761909,logistic_regression,test
1.0,0.011904761904761904,1.0,0.011904761904761904,0.9880952380952381,logistic_regression,test
0.0,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,val
0.05,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,val
0.1,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,val
0.15000000000000002,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,val
0.2,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,val
0.25,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,val
0.30000000000000004,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,val
0.35000000000000003,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,val
0.4,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,val
0.45,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,val
0.5,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,linear_svm,val
0.55,0.9952380952380953,0.992822966507177,0.9880952380952381,0.004761904761904745,linear_svm,val
0.6000000000000001,0.9928571428571429,0.9928057553956835,0.9857142857142858,0.0071428571428571175,linear_svm,val
0.65,0.9880952380952381,0.9975903614457832,0.9857142857142858,0.011904761904761862,linear_svm,val
0.7000000000000001,0.9809523809523809,0.9975728155339806,0.9785714285714285,0.01904761904761909,linear_svm,val
0.75,0.9714285714285714,0.9975490196078431,0.969047619047619,0.02857142857142858,linear_svm,val
0.8,0.9619047619047619,0.9975247524752475,0.9595238095238096,0.03809523809523807,linear_svm,val
0.8500000000000001,0.9285714285714286,1.0,0.9285714285714286,0.0714285714285714,linear_svm,val
0.9,0.8238095238095238,1.0,0.8238095238095238,0.17619047619047623,linear_svm,val
0.9500000000000001,0.5619047619047619,1.0,0.5619047619047619,0.4380952380952381,linear_svm,val
1.0,0.0,,0.0,1.0,linear_svm,val
0.0,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,test
0.05,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,test
0.1,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,test
0.15000000000000002,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,test
0.2,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,test
0.25,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,test
0.30000000000000004,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,test
0.35000000000000003,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,test
0.4,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,test
0.45,1.0,0.9928571428571429,0.9928571428571429,0.0,linear_svm,test
0.5,0.9952380952380953,0.992822966507177,0.9880952380952381,0.004761904761904745,linear_svm,test
0.55,0.9928571428571429,0.9952038369304557,0.9880952380952381,0.0071428571428571175,linear_svm,test
0.6000000000000001,0.9904761904761905,0.9951923076923077,0.9857142857142858,0.00952380952380949,linear_svm,test
0.65,0.9880952380952381,0.9975903614457832,0.9857142857142858,0.011904761904761862,linear_svm,test
0.7000000000000001,0.9880952380952381,0.9975903614457832,0.9857142857142858,0.011904761904761862,linear_svm,test
0.75,0.9833333333333333,0.9975786924939467,0.9809523809523809,0.01666666666666672,linear_svm,test
0.8,0.9714285714285714,0.9975490196078431,0.969047619047619,0.02857142857142858,linear_svm,test
0.8500000000000001,0.9452380952380952,0.9974811083123426,0.9428571428571428,0.05476190476190479,linear_svm,test
0.9,0.819047619047619,1.0,0.819047619047619,0.18095238095238098,linear_svm,test
0.9500000000000001,0.5214285714285715,1.0,0.5214285714285715,0.47857142857142854,linear_svm,test
1.0,0.0,,0.0,1.0,linear_svm,test
0.0,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.05,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.1,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.15000000000000002,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.2,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.25,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.30000000000000004,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.35000000000000003,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.4,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.45,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.5,1.0,0.9904761904761905,0.9904761904761905,0.0,random_forest_or_gradient_boosting,val
0.55,0.9904761904761905,0.9951923076923077,0.9857142857142858,0.00952380952380949,random_forest_or_gradient_boosting,val
