unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.30000000000000004,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.35000000000000003,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.4,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.45,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.5,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.55,1.0,0.9714285714285714,0.9714285714285714,0.0,global_feature_knn,test
0.6000000000000001,0.9880952380952381,0.980722891566265,0.969047619047619,0.011904761904761862,global_feature_knn,test
0.65,0.9880952380952381,0.980722891566265,0.969047619047619,0.011904761904761862,global_feature_knn,test
0.7000000000000001,0.9880952380952381,0.980722891566265,0.969047619047619,0.011904761904761862,global_feature_knn,test
0.75,0.9880952380952381,0.980722891566265,0.969047619047619,0.011904761904761862,global_feature_knn,test
0.8,0.9880952380952381,0.980722891566265,0.969047619047619,0.011904761904761862,global_feature_knn,test
0.8500000000000001,0.9666666666666667,0.9901477832512315,0.9571428571428572,0.033333333333333326,global_feature_knn,test
0.9,0.9666666666666667,0.9901477832512315,0.9571428571428572,0.033333333333333326,global_feature_knn,test
0.9500000000000001,0.9666666666666667,0.9901477832512315,0.9571428571428572,0.033333333333333326,global_feature_knn,test
1.0,0.9666666666666667,0.9901477832512315,0.9571428571428572,0.033333333333333326,global_feature_knn,test
0.0,1.0,0.8047619047619048,0.8047619047619048,0.0,nearest_centroid,test
0.05,1.0,0.8047619047619048,0.8047619047619048,0.0,nearest_centroid,test
0.1,1.0,0.8047619047619048,0.8047619047619048,0.0,nearest_centroid,test
0.15000000000000002,1.0,0.8047619047619048,0.8047619047619048,0.0,nearest_centroid,test
0.2,1.0,0.8047619047619048,0.8047619047619048,0.0,nearest_centroid,test
0.25,1.0,0.8047619047619048,0.8047619047619048,0.0,nearest_centroid,test
0.30000000000000004,1.0,0.8047619047619048,0.8047619047619048,0.0,nearest_centroid,test
0.35000000000000003,1.0,0.8047619047619048,0.8047619047619048,0.0,nearest_centroid,test
0.4,1.0,0.8047619047619048,0.8047619047619048,0.0,nearest_centroid,test
0.45,1.0,0.8047619047619048,0.8047619047619048,0.0,nearest_centroid,test
0.5,0.9976190476190476,0.8042959427207638,0.8023809523809524,0.0023809523809523725,nearest_centroid,test
0.55,0.9714285714285714,0.8161764705882353,0.7928571428571428,0.02857142857142858,nearest_centroid,test
0.6000000000000001,0.930952380952381,0.8184143222506394,0.7619047619047619,0.06904761904761902,nearest_centroid,test
0.65,0.9047619047619048,0.8289473684210527,0.75,0.09523809523809523,nearest_centroid,test
0.7000000000000001,0.8547619047619047,0.841225626740947,0.719047619047619,0.14523809523809528,nearest_centroid,test
0.75,0.8261904761904761,0.8559077809798271,0.7071428571428572,0.17380952380952386,nearest_centroid,test
0.8,0.780952380952381,0.8597560975609756,0.6714285714285714,0.21904761904761905,nearest_centroid,test
0.8500000000000001,0.7095238095238096,0.8993288590604027,0.638095238095238,0.29047619047619044,nearest_centroid,test
0.9,0.6619047619047619,0.9172661870503597,0.6071428571428571,0.3380952380952381,nearest_centroid,test
0.9500000000000001,0.5952380952380952,0.936,0.5571428571428572,0.40476190476190477,nearest_centroid,test
1.0,0.0,,0.0,1.0,nearest_centroid,test
0.0,1.0,1.0,1.0,0.0,logistic_regression,test
0.05,1.0,1.0,1.0,0.0,logistic_regression,test
0.1,1.0,1.0,1.0,0.0,logistic_regression,test
0.15000000000000002,1.0,1.0,1.0,0.0,logistic_regression,test
0.2,1.0,1.0,1.0,0.0,logistic_regression,test
0.25,1.0,1.0,1.0,0.0,logistic_regression,test
0.30000000000000004,1.0,1.0,1.0,0.0,logistic_regression,test
0.35000000000000003,1.0,1.0,1.0,0.0,logistic_regression,test
0.4,1.0,1.0,1.0,0.0,logistic_regression,test
0.45,1.0,1.0,1.0,0.0,logistic_regression,test
0.5,1.0,1.0,1.0,0.0,logistic_regression,test
0.55,1.0,1.0,1.0,0.0,logistic_regression,test
0.6000000000000001,1.0,1.0,1.0,0.0,logistic_regression,test
0.65,1.0,1.0,1.0,0.0,logistic_regression,test
0.7000000000000001,1.0,1.0,1.0,0.0,logistic_regression,test
